EmpID,FirstName,LastName,Age,GenderCode,Title,DepartmentType,MonthlySalary,Bonus,AnnualSalary,EmployeeStatus,EmployeeType,WEmail,BusinessUnit,Supervisor,ExitDate,StartDate,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,Division,DOB,State,JobFunctionDescription,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3466,Clayton,Walker,46,Male,Area Sales Manager,IT/IS,192,14.58,2478.96,Active,Part-Time,Clayton.Walker@mwd.com,PYZ,Jon Holden,2023-04-09T18:30:00.000Z,2022-04-12T18:30:00.000Z,Zone C,Full-Time,Retirement,Sign figure employee card education.,Aerial,26-01-1979,KY,Supervisor,64288,Other,Married,Exceeds,4
2846,Natalia,Bush,70,Female,Production Technician II,Production       ,186,20.29,2475.48,Voluntarily Terminated,Contract,Natalia.Bush@mwd.com,BPC,Robin Jones,2022-08-18T18:30:00.000Z,2019-10-13T18:30:00.000Z,Zone C,Full-Time,Resignation,Million the fire begin truth language.,Wireless,02-09-1955,MA,Technician,31642,White,Divorced,Fully Meets,5
3248,Micah,Douglas,58,Female,Production Technician I,Production       ,189,16.93,2471.16,Active,Contract,Micah.Douglas@mwd.com,MSC,Amy Reeves,2023-07-18T18:30:00.000Z,2018-08-06T18:30:00.000Z,Zone B,Part-Time,Resignation,Approach together husband better.,General - Con,18-03-1967,MA,Clerical,27168,Hispanic,Single,Fully Meets,5
3655,Martha,Kemp,27,Male,Production Technician I,Production       ,194,11.88,2470.56,Active,Part-Time,Martha.Kemp@mwd.com,SVG,Shelia Good,,2023-02-24T18:30:00.000Z,Zone C,Full-Time,Unk,,Engineers,20-10-1998,MA,Engineer,97142,Asian,Married,Fully Meets,3
3720,Crystal,Brandt,67,Female,Production Technician II,Production       ,186,19.24,2462.88,Active,Part-Time,Crystal.Brandt@mwd.com,PYZ,Andrew Schneider,2020-09-11T18:30:00.000Z,2019-05-22T18:30:00.000Z,Zone B,Full-Time,Resignation,Young risk quality natural foreign claim.,Field Operations,18-12-1958,MA,Laborer,31486,White,Single,Fully Meets,3
3811,Joe,South,67,Male,Sr. Network Engineer,IT/IS,186,19.24,2462.88,Active,Part-Time,Joe.South@mwd.com,PL,Robin Wilson,2022-10-20T18:30:00.000Z,2022-05-13T18:30:00.000Z,Zone B,Temporary,Involuntary,Back prove second tax air.,Fielders,11-03-1958,CT,Engineer,6278,Hispanic,Widowed,Fully Meets,3
2118,Dale,Mendoza,25,Female,Production Technician II,Production       ,205,0,2460,Active,Part-Time,Dale.Mendoza@mwd.com,SVG,Sherry Le,,2020-01-27T18:30:00.000Z,Zone C,Temporary,Unk,,Project Management - Eng,06-11-2000,MA,Coordinator,41529,White,Widowed,Exceeds,5
3249,Kaley,Pollard,77,Male,Production Technician I,Production       ,182,22.75,2457,Active,Contract,Kaley.Pollard@mwd.com,TNS,Mark Rodriguez,,2018-12-05T18:30:00.000Z,Zone C,Part-Time,Unk,,Underground,18-01-1948,MA,Laborer,26745,Black,Single,Fully Meets,3
1579,Presley,Salazar,31,Male,Production Technician II,Production       ,192,12.26,2451.12,Active,Part-Time,Presley.Salazar@mwd.com,SVG,Zachary Santana,,2021-07-07T18:30:00.000Z,Zone A,Full-Time,Unk,,General - Con,30-09-1994,MA,Foreman,48643,White,Divorced,Fully Meets,3
3242,Alma,Fischer,70,Male,Production Technician I,Production       ,184,20.07,2448.84,Voluntarily Terminated,Contract,Alma.Fischer@mwd.com,NEL,Krista Hernandez,2022-04-20T18:30:00.000Z,2021-11-22T18:30:00.000Z,Zone C,Full-Time,Resignation,If data from box movement bad service.,Aerial,13-04-1955,MA,Lineman,46927,Hispanic,Single,Fully Meets,3
3780,Jessie,Smith,80,Female,Production Technician I,Production       ,180,24,2448,Future Start,Part-Time,Jessie.Smith@mwd.com,PL,Samantha Roberts,2021-09-13T18:30:00.000Z,2020-05-08T18:30:00.000Z,Zone C,Part-Time,Retirement,Everything look could economy PM fast.,General - Con,16-11-1945,MA,Technician,36882,Black,Widowed,Fully Meets,3
1860,Frankie,Banks,25,Female,Production Technician I,Production       ,204,0,2448,Voluntarily Terminated,Part-Time,Frankie.Banks@mwd.com,WBL,Jenna Perry,2020-03-06T18:30:00.000Z,2019-12-09T18:30:00.000Z,Zone B,Full-Time,Involuntary,Entire list exactly control enough.,Project Management - Con,09-06-2000,MA,Coordinator,34484,Asian,Divorced,Exceeds,3
2191,Paul,Moreno,54,Female,Production Technician II,Production       ,188,15.89,2446.68,Active,Contract,Paul.Moreno@mwd.com,EW,Joshua Nguyen,2023-04-18T18:30:00.000Z,2021-02-13T18:30:00.000Z,Zone C,Part-Time,Retirement,Kid oil news part.,Engineers,19-11-1971,MA,Engineer,47342,Asian,Married,Needs Improvement,5
3774,Ramiro,Savage,27,Male,Production Technician I,Production       ,192,11.76,2445.12,Active,Part-Time,Ramiro.Savage@mwd.com,CCDR,Justin Stanley,2021-10-12T18:30:00.000Z,2019-06-19T18:30:00.000Z,Zone B,Full-Time,Involuntary,Success realize political move adult new.,Engineers,06-04-1998,MA,Engineer,32544,Black,Single,Fully Meets,3
1165,Isiah,Decker,27,Female,Production Manager,Production       ,192,11.76,2445.12,Active,Full-Time,Isiah.Decker@mwd.com,BPC,Elizabeth Garcia,,2021-02-07T18:30:00.000Z,Zone C,Full-Time,Unk,,Field Operations,09-09-1998,MA,Laborer,48895,Other,Widowed,Fully Meets,3
2895,Mauricio,Stein,27,Male,Production Technician I,Production       ,192,11.76,2445.12,Terminated for Cause,Full-Time,Mauricio.Stein@mwd.com,BPC,Darlene Chambers,2023-06-19T18:30:00.000Z,2023-04-03T18:30:00.000Z,Zone A,Temporary,Voluntary,Baby growth reality western director.,Field Operations,11-04-1998,MA,Top Hand,9647,Asian,Married,Fully Meets,2
2619,Carlo,Giles,79,Male,Area Sales Manager,Sales,180,23.48,2441.76,Active,Contract,Carlo.Giles@mwd.com,WBL,Alexandria Brown,2022-02-07T18:30:00.000Z,2020-06-16T18:30:00.000Z,Zone A,Temporary,Involuntary,Use stay among place dinner.,Field Operations,06-04-1946,MA,Laborer,36412,Hispanic,Divorced,Fully Meets,5
3983,Kaylie,Velazquez,61,Female,Database Administrator,IT/IS,186,17.44,2441.28,Active,Full-Time,Kaylie.Velazquez@mwd.com,SVG,Daniel Hart,,2022-06-11T18:30:00.000Z,Zone A,Full-Time,Unk,,Field Operations,12-04-1964,MA,Technician,62116,Hispanic,Married,Exceeds,3
1724,Valerie,Davis,68,Female,CIO,IT/IS,184,19.37,2440.44,Active,Part-Time,Valerie.Davis@mwd.com,TNS,Amanda Shaw MD,2021-12-10T18:30:00.000Z,2021-05-12T18:30:00.000Z,Zone C,Part-Time,Retirement,Their because nice party.,Yard (Material Handling),20-10-1957,MA,Coordinator,46050,Other,Divorced,Fully Meets,3
2918,Brice,Medina,46,Female,Production Technician I,Production       ,189,14.35,2440.2,Active,Part-Time,Brice.Medina@mwd.com,SVG,Emma Wilson,2022-07-20T18:30:00.000Z,2018-12-21T18:30:00.000Z,Zone B,Full-Time,Retirement,Organization walk against question.,Field Operations,08-05-1979,MA,Lineman,2719,Black,Widowed,Exceeds,4
1090,Taylor,Gamble,60,Female,Shared Services Manager,Software Engineering,186,17.17,2438.04,Active,Part-Time,Taylor.Gamble@mwd.com,CCDR,Jennifer Murphy,,2023-01-01T18:30:00.000Z,Zone C,Full-Time,Unk,,Field Operations,28-08-1965,MA,Technician,93542,Black,Divorced,Fully Meets,3
1888,Darian,Wall,78,Female,Production Technician I,Production       ,180,22.98,2435.76,Active,Full-Time,Darian.Wall@mwd.com,WBL,Veronica Murphy,2023-07-24T18:30:00.000Z,2020-05-04T18:30:00.000Z,Zone B,Temporary,Voluntary,History follow budget forget instead mind.,Engineers,26-12-1947,MA,Engineer,36015,White,Married,Fully Meets,3
3037,Catalina,Eaton,36,Male,Production Technician I,Production       ,190,12.81,2433.72,Active,Full-Time,Catalina.Eaton@mwd.com,NEL,Lindsey Martin,,2020-03-01T18:30:00.000Z,Zone C,Full-Time,Unk,,Field Operations,06-10-1989,MA,Director,38200,Asian,Married,Fully Meets,4
1609,Ramon,Watson,72,Male,Production Technician I,Production       ,182,20.6,2431.2,Active,Contract,Ramon.Watson@mwd.com,SVG,John Hopkins,2023-02-24T18:30:00.000Z,2018-09-11T18:30:00.000Z,Zone A,Full-Time,Retirement,Fight look song material year happen.,General - Eng,26-11-1953,MA,Engineer,26283,Black,Married,PIP,3
2384,Matthias,Dunlap,46,Female,Production Manager,Production       ,188,14.28,2427.36,Terminated for Cause,Full-Time,Matthias.Dunlap@mwd.com,PL,Kimberly Moore,2022-10-20T18:30:00.000Z,2021-10-13T18:30:00.000Z,Zone A,Temporary,Resignation,East crime wind subject because.,Field Operations,11-09-1979,MA,Foreman,47596,Hispanic,Married,Fully Meets,5
3020,Lincoln,Brady,81,Male,Production Technician I,Production       ,178,24.27,2427.24,Active,Part-Time,Lincoln.Brady@mwd.com,TNS,Paula Perez,,2023-07-24T18:30:00.000Z,Zone C,Part-Time,Unk,,General - Con,07-01-1944,MA,Technician,8903,Black,Widowed,PIP,2
2463,Ava,Chan,39,Female,Production Manager,Production       ,189,13.19,2426.28,Active,Part-Time,Ava.Chan@mwd.com,PL,Elizabeth Cook,,2018-12-05T18:30:00.000Z,Zone A,Part-Time,Unk,,Fielders,03-04-1986,MA,Engineer,27705,Hispanic,Widowed,Fully Meets,4
1388,Gabriella,Benitez,55,Female,Accountant I,Admin Offices,186,15.94,2423.28,Active,Part-Time,Gabriella.Benitez@mwd.com,TNS,Jamie Gardner,2020-05-06T18:30:00.000Z,2019-05-08T18:30:00.000Z,Zone B,Full-Time,Resignation,Approach better little check.,Field Operations,23-12-1970,MA,Construction Manager,31721,Black,Single,Exceeds,3
1339,Kadence,Gentry,44,Male,Sr. Network Engineer,IT/IS,188,13.93,2423.16,Active,Contract,Kadence.Gentry@mwd.com,CCDR,Michael Norton,2022-08-13T18:30:00.000Z,2021-03-31T18:30:00.000Z,Zone B,Temporary,Retirement,Though upon remember later.,Wireline Construction,19-11-1981,MA,Foreman,47635,Hispanic,Widowed,Fully Meets,3
1385,Anderson,Meadows,59,Female,Administrative Assistant,Admin Offices,185,16.82,2421.84,Active,Full-Time,Anderson.Meadows@mwd.com,SVG,Brittany Glover,,2020-05-29T18:30:00.000Z,Zone C,Part-Time,Unk,,Field Operations,09-05-1966,MA,Laborer,37965,Hispanic,Divorced,PIP,3
2408,Gunner,Boone,63,Female,Data Analyst,IT/IS,184,17.81,2421.72,Active,Full-Time,Gunner.Boone@mwd.com,MSC,Jeffrey Barnes,,2021-09-14T18:30:00.000Z,Zone B,Part-Time,Unk,,Field Operations,10-01-1962,MA,Foreman,46328,Black,Divorced,Fully Meets,5
2332,Jaime,Austin,54,Male,Data Analyst ,Production       ,186,15.72,2420.64,Active,Contract,Jaime.Austin@mwd.com,WBL,Lisa Barrera,2020-07-20T18:30:00.000Z,2019-06-28T18:30:00.000Z,Zone C,Full-Time,Involuntary,Choice while growth future.,Fielders,21-08-1971,MA,Engineer,31351,White,Widowed,Fully Meets,4
2139,Kaleb,Elliott,57,Female,Production Technician II,Production       ,185,16.32,2415.84,Active,Part-Time,Kaleb.Elliott@mwd.com,MSC,Laura Fernandez,,2020-05-04T18:30:00.000Z,Zone B,Full-Time,Unk,,Aerial,30-03-1968,MA,Laborer,3763,White,Widowed,Exceeds,2
2876,Luka,Novak,68,Female,Production Technician I,Production       ,182,19.16,2413.92,Active,Part-Time,Luka.Novak@mwd.com,EW,Kim Berry,,2023-04-26T18:30:00.000Z,Zone A,Temporary,Unk,,Field Operations,09-04-1957,MA,Warehouse Technician,91201,Asian,Divorced,Fully Meets,4
1517,Leyla,Davila,39,Male,Production Technician II,Production       ,188,13.12,2413.44,Active,Full-Time,Leyla.Davila@mwd.com,WBL,Deborah Clark,2022-04-24T18:30:00.000Z,2021-12-01T18:30:00.000Z,Zone C,Part-Time,Involuntary,From through each buy.,Splicing,05-03-1986,MA,Splicer,4704,White,Married,Fully Meets,3
1571,Nick,Merritt,39,Female,Production Technician I,Production       ,188,13.12,2413.44,Active,Part-Time,Nick.Merritt@mwd.com,PL,Lisa Walton,,2021-05-23T18:30:00.000Z,Zone A,Full-Time,Unk,,Yard (Material Handling),12-09-1986,MA,Specialist,47974,Hispanic,Divorced,Exceeds,3
2249,Jewel,Bryant,31,Female,IT Support,IT/IS,189,12.06,2412.72,Active,Contract,Jewel.Bryant@mwd.com,MSC,James Rhodes,2019-01-25T18:30:00.000Z,2018-09-27T18:30:00.000Z,Zone C,Part-Time,Voluntary,Only movie ability wait according.,Field Operations,07-11-1994,MA,Laborer,2760,Black,Divorced,Fully Meets,4
2412,Frankie,Yang,31,Male,Production Manager,Production       ,189,12.06,2412.72,Active,Full-Time,Frankie.Yang@mwd.com,PL,James Spears,2023-03-21T18:30:00.000Z,2022-01-29T18:30:00.000Z,Zone B,Part-Time,Voluntary,Current voice question house.,Engineers,13-10-1994,MA,Engineer,63971,White,Widowed,Fully Meets,2
1239,Maeve,Holmes,24,Female,Production Technician I,Production       ,201,0,2412,Voluntarily Terminated,Part-Time,Maeve.Holmes@mwd.com,TNS,Angela Brooks,2023-06-28T18:30:00.000Z,2022-06-10T18:30:00.000Z,Zone C,Temporary,Voluntary,Guy know tend get best film hold.,Splicing,09-07-2001,MA,Technician,6735,Hispanic,Single,Fully Meets,3
1868,Briana,Wang,25,Male,Production Technician I,Production       ,201,0,2412,Active,Part-Time,Briana.Wang@mwd.com,TNS,Anthony Diaz,2023-05-14T18:30:00.000Z,2022-03-21T18:30:00.000Z,Zone A,Full-Time,Resignation,Always agree room animal drug.,Field Operations,28-11-2000,MA,Laborer,6756,Black,Single,Needs Improvement,3
1291,Celeste,Lin,37,Female,Production Technician I,Production       ,188,12.82,2409.84,Active,Contract,Celeste.Lin@mwd.com,WBL,Jeffery Williams,2023-07-26T18:30:00.000Z,2023-06-16T18:30:00.000Z,Zone B,Temporary,Voluntary,Finally provide various but.,Engineers,12-03-1988,MA,Coordinator,94486,Black,Divorced,Fully Meets,3
3093,Isabell,Meadows,49,Female,Production Technician II,Production       ,186,14.68,2408.16,Active,Full-Time,Isabell.Meadows@mwd.com,PYZ,Daniel Hinton,2021-01-09T18:30:00.000Z,2019-06-28T18:30:00.000Z,Zone B,Full-Time,Voluntary,Majority wide enjoy how.,Splicing,21-09-1976,MA,Labor,31227,Asian,Divorced,Fully Meets,2
1200,Carlee,Foley,48,Female,Production Technician I,Production       ,186,14.49,2405.88,Active,Part-Time,Carlee.Foley@mwd.com,BPC,Sheryl Scott,,2022-04-26T18:30:00.000Z,Zone A,Full-Time,Unk,,General - Con,08-10-1977,MA,Laborer,62616,Other,Married,Fully Meets,3
1380,Solomon,Paul,72,Male,Accountant I,Admin Offices,180,20.38,2404.56,Active,Part-Time,Solomon.Paul@mwd.com,TNS,Mr. Richard Hicks MD,,2020-09-05T18:30:00.000Z,Zone A,Temporary,Unk,,Field Operations,04-05-1953,MA,Laborer,3676,Hispanic,Single,Exceeds,3
3372,Kylie,Roman,33,Female,Production Technician I,Production       ,188,12.26,2403.12,Voluntarily Terminated,Contract,Kylie.Roman@mwd.com,TNS,Tammy Small,2023-03-13T18:30:00.000Z,2023-01-13T18:30:00.000Z,Zone C,Part-Time,Involuntary,Try statement audience too material film.,Project Management - Con,27-05-1992,MA,Manager,94040,Asian,Divorced,Fully Meets,4
2848,Pierre,Tate,79,Male,Production Technician I,Production       ,177,23.09,2401.08,Terminated for Cause,Full-Time,Pierre.Tate@mwd.com,BPC,Willie Compton,2022-09-01T18:30:00.000Z,2022-03-12T18:30:00.000Z,Zone A,Temporary,Involuntary,Perhaps system its answer small.,Project Management - Con,28-01-1946,MA,Project Manager,59518,White,Single,Exceeds,1
2243,Dorian,Wu,71,Female,IT Support,IT/IS,180,20,2400,Active,Full-Time,Dorian.Wu@mwd.com,TNS,Desiree Martinez,2023-05-02T18:30:00.000Z,2023-04-12T18:30:00.000Z,Zone A,Part-Time,Involuntary,This bank out.,Finance & Accounting,20-07-1954,CT,Accounting,90316,Other,Married,Fully Meets,4
2698,Jaycee,Alexander,56,Male,Area Sales Manager,Sales,184,16,2400,Active,Contract,Jaycee.Alexander@mwd.com,NEL,Samuel Phillips,,2021-04-03T18:30:00.000Z,Zone B,Full-Time,Unk,,Field Operations,01-02-1969,NY,Operator,46549,Hispanic,Single,Fully Meets,4
3316,Bronson,Houston,50,Female,Production Technician I,Production       ,185,14.8,2397.6,Leave of Absence,Part-Time,Bronson.Houston@mwd.com,NEL,Theresa Holmes,2022-12-12T18:30:00.000Z,2020-04-24T18:30:00.000Z,Zone C,Full-Time,Retirement,Movement beat thing attorney benefit mention I.,Catv,11-11-1975,MA,Lineman,37802,Hispanic,Widowed,Fully Meets,3
1312,Irene,Melton,28,Female,Production Technician I,Production       ,188,11.63,2395.56,Active,Full-Time,Irene.Melton@mwd.com,TNS,Edgar Moore,,2021-04-09T18:30:00.000Z,Zone B,Full-Time,Unk,,General - Eng,09-08-1997,MA,Technician,47354,Black,Widowed,Fully Meets,3
1266,Ciara,Cole,54,Male,Production Technician I,Production       ,184,15.55,2394.6,Voluntarily Terminated,Full-Time,Ciara.Cole@mwd.com,CCDR,Lisa Campbell,2022-06-30T18:30:00.000Z,2021-11-13T18:30:00.000Z,Zone A,Full-Time,Involuntary,Form song garden right newspaper.,Project Management - Con,04-04-1971,MA,Manager,46871,Hispanic,Divorced,Fully Meets,3
1149,Precious,Caldwell,84,Female,Production Technician II,Production       ,174,25.46,2393.52,Active,Part-Time,Precious.Caldwell@mwd.com,NEL,Brittany Brown,,2022-03-16T18:30:00.000Z,Zone C,Temporary,Unk,,Field Operations,17-09-1941,MA,Locator,5855,Asian,Married,Fully Meets,3
2319,Kaylee,Harvey,42,Female,Production Manager,Production       ,186,13.45,2393.4,Voluntarily Terminated,Contract,Kaylee.Harvey@mwd.com,TNS,Steven Miller,2022-04-13T18:30:00.000Z,2019-03-27T18:30:00.000Z,Zone A,Part-Time,Voluntary,Continue move everything.,General - Sga,18-02-1983,MA,Administrator,31008,White,Widowed,Fully Meets,5
3161,Celeste,Allison,42,Female,Production Technician II,Production       ,186,13.45,2393.4,Voluntarily Terminated,Full-Time,Celeste.Allison@mwd.com,PL,Erin Maxwell,2023-08-01T18:30:00.000Z,2023-07-31T18:30:00.000Z,Zone C,Full-Time,Involuntary,Material thousand usually.,General - Con,17-04-1983,MA,Laborer,9346,Black,Divorced,Fully Meets,1
1472,Karina,Mccarthy,53,Male,Production Technician II,Production       ,184,15.33,2391.96,Active,Contract,Karina.Mccarthy@mwd.com,SVG,Chase Ali,,2021-08-30T18:30:00.000Z,Zone C,Full-Time,Unk,,Project Management - Con,14-04-1972,MA,Field Project Manager,46068,Other,Single,Exceeds,3
2079,Emilio,Daniel,69,Female,Production Technician I,Production       ,180,19.29,2391.48,Active,Part-Time,Emilio.Daniel@mwd.com,TNS,Michael Potts,,2022-06-18T18:30:00.000Z,Zone B,Part-Time,Unk,,General - Con,12-06-1956,MA,Flagger,60487,White,Married,Fully Meets,3
2346,Taryn,Black,41,Female,Production Manager,Production       ,186,13.29,2391.48,Active,Part-Time,Taryn.Black@mwd.com,CCDR,Elizabeth Dillon,,2023-04-08T18:30:00.000Z,Zone A,Full-Time,Unk,,Field Operations,28-02-1984,MA,Technician,9394,Hispanic,Widowed,Fully Meets,4
2507,Adalyn,Hess,40,Female,BI Developer,IT/IS,186,13.13,2389.56,Terminated for Cause,Part-Time,Adalyn.Hess@mwd.com,CCDR,Kimberly Moore,2023-01-13T18:30:00.000Z,2023-01-04T18:30:00.000Z,Zone B,Temporary,Resignation,Space west energy week our federal operation.,Aerial,06-09-1985,MA,Foreman,93702,White,Single,Fully Meets,5
2709,Emily,Freeman,40,Male,Area Sales Manager,Sales,186,13.13,2389.56,Active,Full-Time,Emily.Freeman@mwd.com,SVG,Madison Kemp,,2022-04-02T18:30:00.000Z,Zone A,Full-Time,Unk,,Field Operations,28-01-1985,ID,Locator,62350,Asian,Married,Fully Meets,2
2812,Aurora,Bass,79,Male,Production Technician I,Production       ,176,22.96,2387.52,Terminated for Cause,Part-Time,Aurora.Bass@mwd.com,BPC,Lisa Ingram,2023-07-08T18:30:00.000Z,2021-07-01T18:30:00.000Z,Zone B,Temporary,Resignation,Now should knowledge the turn toward natural.,General - Eng,16-05-1946,MA,Manager,44272,White,Divorced,Fully Meets,4
2965,Manuel,Stout,68,Female,Production Technician I,Production       ,180,18.95,2387.4,Active,Contract,Manuel.Stout@mwd.com,PYZ,Gabriella Wilson,2023-05-05T18:30:00.000Z,2023-01-26T18:30:00.000Z,Zone B,Temporary,Involuntary,Why development even.,Field Operations,04-01-1957,MA,Driller,90813,Hispanic,Divorced,Fully Meets,1
2272,Darryl,Richmond,38,Female,IT Support,IT/IS,186,12.83,2385.96,Active,Part-Time,Darryl.Richmond@mwd.com,TNS,Daniel Simpson,2023-01-14T18:30:00.000Z,2022-08-28T18:30:00.000Z,Zone C,Full-Time,Retirement,Turn left degree audience fly present.,Field Operations,04-04-1987,CT,Laborer,62715,Black,Divorced,Fully Meets,2
1356,Dante,Strong,37,Female,Accountant I,Admin Offices,186,12.68,2384.16,Active,Part-Time,Dante.Strong@mwd.com,EW,Ronald Jones,2023-06-20T18:30:00.000Z,2023-03-19T18:30:00.000Z,Zone A,Temporary,Voluntary,List remember benefit memory also deal people.,Engineers,12-06-1988,MA,Engineer,93230,Hispanic,Married,Fully Meets,3
1376,Mallory,Figueroa,67,Female,Administrative Assistant,Sales,180,18.62,2383.44,Active,Full-Time,Mallory.Figueroa@mwd.com,CCDR,Linda Brown,2022-02-09T18:30:00.000Z,2019-12-02T18:30:00.000Z,Zone B,Temporary,Retirement,Example field consider before old yes on since.,Field Operations,08-12-1958,MA,Supervisor,30890,Other,Single,Exceeds,3
2354,Charlee,Navarro,54,Female,Data Analyst,IT/IS,183,15.46,2381.52,Active,Part-Time,Charlee.Navarro@mwd.com,PYZ,Elizabeth Houston,2022-06-28T18:30:00.000Z,2022-01-06T18:30:00.000Z,Zone C,Full-Time,Retirement,Especially usually citizen do.,Wireline Construction,02-09-1971,MA,Clerk,61793,White,Divorced,Fully Meets,2
1883,Giselle,Butler,58,Female,Production Technician I,Production       ,182,16.3,2379.6,Active,Full-Time,Giselle.Butler@mwd.com,NEL,Regina Goodwin,2019-03-22T18:30:00.000Z,2018-08-26T18:30:00.000Z,Zone B,Temporary,Voluntary,Unit computer what age career.,Project Management - Con,03-07-1967,MA,Project Manager,26876,Black,Single,Fully Meets,3
1979,Liam,Snow,53,Female,Production Technician I,Production       ,183,15.25,2379,Active,Part-Time,Liam.Snow@mwd.com,PYZ,Christopher Sanford,2023-03-26T18:30:00.000Z,2022-09-24T18:30:00.000Z,Zone B,Temporary,Voluntary,Let create wind fast gun heavy cold.,Engineers,25-03-1972,MA,Engineer,61958,Asian,Single,Fully Meets,3
3492,Vicente,Merritt,32,Male,Area Sales Manager,Sales,186,12,2376,Active,Full-Time,Vicente.Merritt@mwd.com,PL,Ashley Smith,,2019-11-25T18:30:00.000Z,Zone C,Full-Time,Unk,,General - Con,08-01-1993,CO,Clerk,31676,Asian,Married,Fully Meets,1
3891,Brooklynn,Greene,65,Male,Network Engineer,IT/IS,180,18,2376,Active,Full-Time,Brooklynn.Greene@mwd.com,BPC,April Castillo,,2022-05-25T18:30:00.000Z,Zone C,Temporary,Unk,,Engineers,04-07-1960,MA,Engineer,60107,Other,Single,Fully Meets,3
